1565,,41677,235,266,35,31,enabled,,ca MY_Planetarium incMonth:-1;rk ca MY_Planetarium incMonth:-1;
1566,,41677,235,300,35,30,enabled,,ca MY_Planetarium incDay:-1;rk ca MY_Planetarium incDay:-1;
1567,,41677,235,331,35,30,enabled,,ca MY_Planetarium incYear:-1;rk ca MY_Planetarium incYear:-10;
1568,,41677,235,362,35,31,enabled,,ca MY_Planetarium incTime:-1;rk ca MY_Planetarium incTime:-10;
1569,,41677,132,268,102,30,enabled,,cb MY_Planetarium sliderMoved:Month\sliderMoved:Month\sliderEnded:;
1570,,41677,132,300,102,30,enabled,,cb MY_Planetarium sliderMoved:Day\sliderMoved:Day\sliderEnded:;
1571,,41677,132,331,102,30,enabled,,cb MY_Planetarium sliderMoved:Year\sliderMoved:Year\sliderEnded:;
1572,,41677,132,362,102,30,enabled,,cb MY_Planetarium sliderMoved:Time\sliderMoved:Time\sliderEnded:;
1573,space,42800,133,109,100,90,enabled,,
1574,,42800,235,266,35,31,enabled,,ca MY_Planetarium incMonth:-1;rk ca MY_Planetarium incMonth:-1;
1575,,42800,235,300,35,30,enabled,,ca MY_Planetarium incDay:-1;rk ca MY_Planetarium incDay:-1;
1576,,42800,235,331,35,30,enabled,,ca MY_Planetarium incYear:-1;rk ca MY_Planetarium incYear:-10;
1577,,42800,235,362,35,31,enabled,,ca MY_Planetarium incTime:-1;rk ca MY_Planetarium incTime:-10;
1578,,42800,132,268,102,30,enabled,,cb MY_Planetarium sliderMoved:Month\sliderMoved:Month\sliderEnded:;
1579,,42800,132,300,102,30,enabled,,cb MY_Planetarium sliderMoved:Day\sliderMoved:Day\sliderEnded:;
1580,,42800,132,331,102,30,enabled,,cb MY_Planetarium sliderMoved:Year\sliderMoved:Year\sliderEnded:;
1581,,42800,132,362,102,30,enabled,,cb MY_Planetarium sliderMoved:Time\sliderMoved:Time\sliderEnded:;
1582,,42800,96,267,35,31,enabled,,ca MY_Planetarium incMonth:1;rk ca MY_Planetarium incMonth:1;
1583,,42800,96,300,35,30,enabled,,ca MY_Planetarium incDay:1;rk ca MY_Planetarium incDay:1;
1584,,42800,96,332,35,30,enabled,,ca MY_Planetarium incYear:1;rk ca MY_Planetarium incYear:10;
1585,,42800,96,363,35,31,enabled,,ca MY_Planetarium incTime:1;rk ca MY_Planetarium incTime:10;
1586,MapTouch,50330,172,307,60,60,enabled,,cb MY_Library mapTowerBegan:\mapTowerMoved:\mapTowerEnded:;
1587,-,61932,122,166,197,149,enabled,,go 62394;
1588,,63906,1,79,192,70,enabled,,zm -1.0=0=0=.25;
1589,,63906,0,340,191,70,enabled,,zm -1.0=0=0=.25;
1590,,35918,105,123,214,253,enabled,o,go 36329;
1591,,130,160,269,100,126,enabled,,vm 0;go 150;ps transprt1;
1592,left2,55938,0,164,37,71,enabled,l,"go 63509;pm AR Lite Wind Mov;vm 80;?? MY_SpaceSolved|ps EL SharpHum,sv MY_SpaceSolved=NO;"
1593,right2,55938,1,235,36,70,enabled,r,"go 63509;pm AR Lite Wind Mov;vm 80;?? MY_SpaceSolved|ps EL SharpHum,sv MY_SpaceSolved=NO;"
1594,left3,55938,124,163,27,70,enabled,l,"go 63509;pm AR Lite Wind Mov;vm 80;?? MY_SpaceSolved|ps EL SharpHum,sv MY_SpaceSolved=NO;"
1595,right3,55938,124,232,25,72,enabled,r,"go 63509;pm AR Lite Wind Mov;vm 80;?? MY_SpaceSolved|ps EL SharpHum,sv MY_SpaceSolved=NO;"
1596,book,120,47,191,100,100,enabled,,"vm 0;in 0.5\pv full,touch=Intro2-F.m4v^go 130=n;"
1597,right,86827,0,357,319,121,enabled,r,go 87276;pm MU VaultSound Mov;vm 150;
1598,left,86827,0,0,319,121,enabled,l,go 87971;pm MU VaultSound Mov;vm 150;
1599,mooVMarker,86827,123,135,66,209,enabled,,
1600,,22299,35,275,60,80,enabled,,cb MY_Clock setHandsBegan:Beach1-W/down (button)\setHandsMoved:\setHandsEnded:22299;
1601,left,7902,0,0,319,122,enabled,l,go 7516;
1602,right,5956,0,378,289,100,enabled,r,go 5726;
1603,,41677,45,232,72,34,enabled,d,go 41328;ps EL Servo Motor;
1604,,41677,36,266,58,158,enabled,d,go 41328;ps EL Servo Motor;
1605,,42800,22,29,278,203,enabled,d,go 42659;ps EL Servo Motor;
1606,,42800,19,231,100,34,enabled,d,go 42659;ps EL Servo Motor;
1607,,42800,26,265,68,157,enabled,d,go 42659;ps EL Servo Motor;
1608,maptouch2,50330,58,94,221,309,enabled,,cb MY_Library mapTowerBegan:\mapTowerMoved:\mapTowerEnded:;
1609,right,58250,1,383,316,96,enabled,r,go 59122;pm BR Seagulls:Water Slosh Mx Mov;vm 100;in 0.5\ps DR Door Close;
1610,left,58250,0,0,318,97,enabled,l,go 59122;pm BR Seagulls:Water Slosh Mx Mov;vm 100;in 0.5\ps DR Door Close;
1611,-,28553,0,0,319,480,enabled,a,ca MY_Library movieDone:;go 71909;
1612,-,28553,10,67,292,341,enabled,,
1613,marker,28553,152,277,93,117,enabled,,ca MY_Library movieDone:;ca X_Linking linkToAge:iDunnyDB;
1614,-,28554,0,0,319,480,enabled,a,ca MY_Library movieDone:;go 71909;
1615,-,28554,10,67,292,341,enabled,,
1616,marker,28554,152,277,93,117,enabled,,ca MY_Library movieDone:;ca X_Linking linkToAge:iDunnyDB;
1617,theDoor,65889,0,84,318,319,enabled,,
